"Iteration"	"Chain"	"Parameter"	"value"
"528"	8	3	"p[1,4]"	0.0790634619565686
"529"	9	3	"p[1,4]"	0.134881926620891
"530"	10	3	"p[1,4]"	0.0856284115310778
"531"	1	3	"p[1,5]"	0.110908533548113
"532"	2	3	"p[1,5]"	0.0637410536067106
"533"	3	3	"p[1,5]"	0.0988817092249849
"534"	4	3	"p[1,5]"	0.0777471874845551
"535"	5	3	"p[1,5]"	0.0954742223472524
"536"	6	3	"p[1,5]"	0.0857553879780611
"537"	7	3	"p[1,5]"	0.0694232385898366
"538"	8	3	"p[1,5]"	0.0659043853415865
"539"	9	3	"p[1,5]"	0.0359739976059976
"540"	10	3	"p[1,5]"	0.120103775364964
"541"	1	3	"p[1,6]"	0.228420786979928
"542"	2	3	"p[1,6]"	0.065029914394623
"543"	3	3	"p[1,6]"	0.0745302939202936
"544"	4	3	"p[1,6]"	0.0586797294766087
"545"	5	3	"p[1,6]"	0.128212642967043
"546"	6	3	"p[1,6]"	0.157509113235551
"547"	7	3	"p[1,6]"	0.110804891272507
"548"	8	3	"p[1,6]"	0.174546196762825
"549"	9	3	"p[1,6]"	0.139151035321814
"550"	10	3	"p[1,6]"	0.141882396942363
"551"	1	3	"p[1,7]"	0.179592109159882
"552"	2	3	"p[1,7]"	0.177051857887887
"553"	3	3	"p[1,7]"	0.108075056439922
"554"	4	3	"p[1,7]"	0.0719678348931212
"555"	5	3	"p[1,7]"	0.0829337780142239
"556"	6	3	"p[1,7]"	0.0790270652316412
"557"	7	3	"p[1,7]"	0.101353047405216
"558"	8	3	"p[1,7]"	0.106889011204554
"559"	9	3	"p[1,7]"	0.0397586265509711
"560"	10	3	"p[1,7]"	0.074032275526896
"561"	1	3	"p[1,8]"	0.104506239471092
"562"	2	3	"p[1,8]"	0.0473689470561088
"563"	3	3	"p[1,8]"	0.0275115428858503
"564"	4	3	"p[1,8]"	0.0331365473673688
"565"	5	3	"p[1,8]"	0.0874598979984457
"566"	6	3	"p[1,8]"	0.0409174704775585
"567"	7	3	"p[1,8]"	0.123391856490612
"568"	8	3	"p[1,8]"	0.0635380282790961
"569"	9	3	"p[1,8]"	0.102723618262944
"570"	10	3	"p[1,8]"	0.0746394707169851
"571"	1	3	"p[1,9]"	0.0814971996598212
"572"	2	3	"p[1,9]"	0.141829984893705
"573"	3	3	"p[1,9]"	0.0918039829729813
"574"	4	3	"p[1,9]"	0.0326501732478588
"575"	5	3	"p[1,9]"	0.0554933962419081
"576"	6	3	"p[1,9]"	0.110307199432418
"577"	7	3	"p[1,9]"	0.05777803730197
"578"	8	3	"p[1,9]"	0.128551057921134
"579"	9	3	"p[1,9]"	0.0732274408055912
"580"	10	3	"p[1,9]"	0.152283903827486
"581"	1	3	"p[1,10]"	0.160597605585459
"582"	2	3	"p[1,10]"	0.157173578331765
"583"	3	3	"p[1,10]"	0.0706423413074386
"584"	4	3	"p[1,10]"	0.120129379942483
"585"	5	3	"p[1,10]"	0.0754806403082602
"586"	6	3	"p[1,10]"	0.10338161426921
"587"	7	3	"p[1,10]"	0.0506518692861926
"588"	8	3	"p[1,10]"	0.126844945142754
"589"	9	3	"p[1,10]"	0.0929230276677565
"590"	10	3	"p[1,10]"	0.117404035529641
"591"	1	3	"p[1,11]"	0.0486503804341998
"592"	2	3	"p[1,11]"	0.074886755784609
"593"	3	3	"p[1,11]"	0.0482844222240517
"594"	4	3	"p[1,11]"	0.064631783842742
"595"	5	3	"p[1,11]"	0.158370233140303
"596"	6	3	"p[1,11]"	0.0391706602861447
"597"	7	3	"p[1,11]"	0.162498999151863
"598"	8	3	"p[1,11]"	0.0709894936622464
"599"	9	3	"p[1,11]"	0.052985863393594
"600"	10	3	"p[1,11]"	0.0433861383076461
"601"	1	3	"p[1,12]"	0.0321438229588709
"602"	2	3	"p[1,12]"	0.111576353868853
"603"	3	3	"p[1,12]"	0.0982316253868686
"604"	4	3	"p[1,12]"	0.0673389841700995
"605"	5	3	"p[1,12]"	0.0761493117923372
"606"	6	3	"p[1,12]"	0.0780238501001588
"607"	7	3	"p[1,12]"	0.119449996194189
"608"	8	3	"p[1,12]"	0.114985704667458
"609"	9	3	"p[1,12]"	0.0644243133370524
"610"	10	3	"p[1,12]"	0.0856191978082496
"611"	1	3	"p[1,13]"	0.0413456849245791
"612"	2	3	"p[1,13]"	0.0268095734952434
"613"	3	3	"p[1,13]"	0.0327411642374653
"614"	4	3	"p[1,13]"	0.0354723630910207
"615"	5	3	"p[1,13]"	0.0568350953118787
"616"	6	3	"p[1,13]"	0.13453766099519
"617"	7	3	"p[1,13]"	0.176352941612848
"618"	8	3	"p[1,13]"	0.1204312365679
"619"	9	3	"p[1,13]"	0.0351391716861785
"620"	10	3	"p[1,13]"	0.0663230905160916
"621"	1	3	"p[2,1]"	0.122581022317206
"622"	2	3	"p[2,1]"	0.0928489784649548
"623"	3	3	"p[2,1]"	0.0674432988193569
"624"	4	3	"p[2,1]"	0.0154378940687643
"625"	5	3	"p[2,1]"	0.095433631431432
"626"	6	3	"p[2,1]"	0.0206906205745627
"627"	7	3	"p[2,1]"	0.049124088492071
"628"	8	3	"p[2,1]"	0.0626254981145584
"629"	9	3	"p[2,1]"	0.0656923697756001
"630"	10	3	"p[2,1]"	0.0698020571434663
"631"	1	3	"p[2,2]"	0.068704668600809
"632"	2	3	"p[2,2]"	0.0533249738110509
"633"	3	3	"p[2,2]"	0.059255434047942
"634"	4	3	"p[2,2]"	0.0896685768226467
"635"	5	3	"p[2,2]"	0.124388455334747
"636"	6	3	"p[2,2]"	0.0663684572935013
"637"	7	3	"p[2,2]"	0.105628219323577
"638"	8	3	"p[2,2]"	0.143212640473127
"639"	9	3	"p[2,2]"	0.0496236533230078
"640"	10	3	"p[2,2]"	0.147728676446336
"641"	1	3	"p[2,3]"	0.0599315443306671
"642"	2	3	"p[2,3]"	0.0884233493012125
"643"	3	3	"p[2,3]"	0.0964237821300251
"644"	4	3	"p[2,3]"	0.0261961105296633
"645"	5	3	"p[2,3]"	0.0372695789156707
"646"	6	3	"p[2,3]"	0.0775882690271377
"647"	7	3	"p[2,3]"	0.0831480164791396
"648"	8	3	"p[2,3]"	0.0624576465067003
"649"	9	3	"p[2,3]"	0.0757018603214337
"650"	10	3	"p[2,3]"	0.0709476457161857
"651"	1	3	"p[2,4]"	0.0478274062727733
"652"	2	3	"p[2,4]"	0.0268289352551958
"653"	3	3	"p[2,4]"	0.0729501465274908
"654"	4	3	"p[2,4]"	0.0336964443574666
"655"	5	3	"p[2,4]"	0.021468283194953
"656"	6	3	"p[2,4]"	0.0184013454468609
"657"	7	3	"p[2,4]"	0.0449469145677266
"658"	8	3	"p[2,4]"	0.0523065255627615
"659"	9	3	"p[2,4]"	0.062068157902856
"660"	10	3	"p[2,4]"	0.0498695855923745
"661"	1	3	"p[2,5]"	0.0804419967294885
"662"	2	3	"p[2,5]"	0.0631406183992322
"663"	3	3	"p[2,5]"	0.0443643706475036
"664"	4	3	"p[2,5]"	0.0986182145187639
"665"	5	3	"p[2,5]"	0.0548936245401437
"666"	6	3	"p[2,5]"	0.0821224059701503
"667"	7	3	"p[2,5]"	0.0660838203768359
"668"	8	3	"p[2,5]"	0.0815883260411602
"669"	9	3	"p[2,5]"	0.0446707972008679
"670"	10	3	"p[2,5]"	0.07154814326353
"671"	1	3	"p[2,6]"	0.12508079395371
"672"	2	3	"p[2,6]"	0.161779304719158
"673"	3	3	"p[2,6]"	0.156298558986777
"674"	4	3	"p[2,6]"	0.103554617993684
"675"	5	3	"p[2,6]"	0.158700189559567
"676"	6	3	"p[2,6]"	0.120718840876153
"677"	7	3	"p[2,6]"	0.157450882582099
"678"	8	3	"p[2,6]"	0.152709912186926
"679"	9	3	"p[2,6]"	0.215004668583513
"680"	10	3	"p[2,6]"	0.164060582789789
"681"	1	3	"p[2,7]"	0.095194039676537
"682"	2	3	"p[2,7]"	0.0452718060033047
"683"	3	3	"p[2,7]"	0.075986609512532
"684"	4	3	"p[2,7]"	0.0708646247787738
"685"	5	3	"p[2,7]"	0.0598518246941216
"686"	6	3	"p[2,7]"	0.0411343469852678
"687"	7	3	"p[2,7]"	0.0804282602087451
"688"	8	3	"p[2,7]"	0.128749965964985
"689"	9	3	"p[2,7]"	0.0347196831414524
"690"	10	3	"p[2,7]"	0.0512637080411544
"691"	1	3	"p[2,8]"	0.0359120321588802
"692"	2	3	"p[2,8]"	0.0202919295502613
"693"	3	3	"p[2,8]"	0.0237095062026874
"694"	4	3	"p[2,8]"	0.05800535905309
"695"	5	3	"p[2,8]"	0.0819496996200823
"696"	6	3	"p[2,8]"	0.0460970430093478
"697"	7	3	"p[2,8]"	0.0720414521848952
"698"	8	3	"p[2,8]"	0.0577063404720708
"699"	9	3	"p[2,8]"	0.0271492820923632
"700"	10	3	"p[2,8]"	0.030943489909736
"701"	1	3	"p[2,9]"	0.0525934381301412
"702"	2	3	"p[2,9]"	0.0603357500507544
"703"	3	3	"p[2,9]"	0.0875313061676124
"704"	4	3	"p[2,9]"	0.0241611969290051
"705"	5	3	"p[2,9]"	0.0659618699572755
"706"	6	3	"p[2,9]"	0.0515952262361946
"707"	7	3	"p[2,9]"	0.126047805229794
"708"	8	3	"p[2,9]"	0.0556121820768291
"709"	9	3	"p[2,9]"	0.0322298801920651
"710"	10	3	"p[2,9]"	0.0869277967663335
"711"	1	3	"p[2,10]"	0.0393673908867871
"712"	2	3	"p[2,10]"	0.107217264501069
"713"	3	3	"p[2,10]"	0.0753687590380223
"714"	4	3	"p[2,10]"	0.0364897749387232
"715"	5	3	"p[2,10]"	0.0452894771606363
"716"	6	3	"p[2,10]"	0.0849063338554448
"717"	7	3	"p[2,10]"	0.0528050920181117
"718"	8	3	"p[2,10]"	0.0415709226165766
"719"	9	3	"p[2,10]"	0.0715334949670512
"720"	10	3	"p[2,10]"	0.0428214949239081
"721"	1	3	"p[2,11]"	0.0184918681925172
"722"	2	3	"p[2,11]"	0.0881313962584393
"723"	3	3	"p[2,11]"	0.0490891627532853
"724"	4	3	"p[2,11]"	0.0473774675073836
"725"	5	3	"p[2,11]"	0.0399400261420567
"726"	6	3	"p[2,11]"	0.0733445124840423
"727"	7	3	"p[2,11]"	0.0553146772183685
"728"	8	3	"p[2,11]"	0.054295207438487
"729"	9	3	"p[2,11]"	0.0857114640246884
"730"	10	3	"p[2,11]"	0.0427663160482035
"731"	1	3	"p[2,12]"	0.0216544736814792
"732"	2	3	"p[2,12]"	0.0457325796676146
"733"	3	3	"p[2,12]"	0.0438090815095314
"734"	4	3	"p[2,12]"	0.0664608761907991
"735"	5	3	"p[2,12]"	0.0371361601113833
"736"	6	3	"p[2,12]"	0.0308434487279894
"737"	7	3	"p[2,12]"	0.0364335421889308
"738"	8	3	"p[2,12]"	0.0813434133033436
"739"	9	3	"p[2,12]"	0.0762406750863111
"740"	10	3	"p[2,12]"	0.0187324668895483
"741"	1	3	"p[2,13]"	0.105967546625424
"742"	2	3	"p[2,13]"	0.125881764809751
"743"	3	3	"p[2,13]"	0.121224616996331
"744"	4	3	"p[2,13]"	0.0846601070349301
"745"	5	3	"p[2,13]"	0.121567795199257
"746"	6	3	"p[2,13]"	0.0946251548639992
"747"	7	3	"p[2,13]"	0.0748671666199944
"748"	8	3	"p[2,13]"	0.090545249262385
"749"	9	3	"p[2,13]"	0.118849760486743
"750"	10	3	"p[2,13]"	0.0965853703008301
"751"	1	3	"p[3,1]"	0.0452318447323449
"752"	2	3	"p[3,1]"	0.152371989012478
"753"	3	3	"p[3,1]"	0.123654238630127
"754"	4	3	"p[3,1]"	0.0938112171053357
"755"	5	3	"p[3,1]"	0.0988791623502305
"756"	6	3	"p[3,1]"	0.166466726224139
"757"	7	3	"p[3,1]"	0.0371670397900327
"758"	8	3	"p[3,1]"	0.0737955703734742
"759"	9	3	"p[3,1]"	0.0495108826776365
"760"	10	3	"p[3,1]"	0.104909986332812
"761"	1	3	"p[3,2]"	0.0723449723557588
"762"	2	3	"p[3,2]"	0.118978306112851
"763"	3	3	"p[3,2]"	0.109274130686221
"764"	4	3	"p[3,2]"	0.0789238826125062
"765"	5	3	"p[3,2]"	0.115543240142531
"766"	6	3	"p[3,2]"	0.107097896440894
"767"	7	3	"p[3,2]"	0.0988468777446879
"768"	8	3	"p[3,2]"	0.0842907964721032
"769"	9	3	"p[3,2]"	0.0606735624829724
"770"	10	3	"p[3,2]"	0.0600870230903499
"771"	1	3	"p[3,3]"	0.0970969782817515
"772"	2	3	"p[3,3]"	0.0507304103884886
"773"	3	3	"p[3,3]"	0.0806264881875708
"774"	4	3	"p[3,3]"	0.042006601893515
"775"	5	3	"p[3,3]"	0.0614931850293738
"776"	6	3	"p[3,3]"	0.136706580178501
"777"	7	3	"p[3,3]"	0.0768336292447516
"778"	8	3	"p[3,3]"	0.0811475197974633
"779"	9	3	"p[3,3]"	0.0853159894157395
"780"	10	3	"p[3,3]"	0.0922621637289695
"781"	1	3	"p[3,4]"	0.0502775294892367
"782"	2	3	"p[3,4]"	0.0738987152843649
"783"	3	3	"p[3,4]"	0.0639211946116547
"784"	4	3	"p[3,4]"	0.0754686117616075
"785"	5	3	"p[3,4]"	0.0507057185649551
"786"	6	3	"p[3,4]"	0.0774582162600778
"787"	7	3	"p[3,4]"	0.0862807656761401
"788"	8	3	"p[3,4]"	0.0835449037366988
"789"	9	3	"p[3,4]"	0.0482805354223831
"790"	10	3	"p[3,4]"	0.0665312709967503
"791"	1	3	"p[3,5]"	0.120205402945505
"792"	2	3	"p[3,5]"	0.140956266233476
"793"	3	3	"p[3,5]"	0.137719145631122
"794"	4	3	"p[3,5]"	0.156389321570073
"795"	5	3	"p[3,5]"	0.200059368087542
"796"	6	3	"p[3,5]"	0.0933435008281571
"797"	7	3	"p[3,5]"	0.162595465037946
"798"	8	3	"p[3,5]"	0.171849395822132
"799"	9	3	"p[3,5]"	0.170065588716912
"800"	10	3	"p[3,5]"	0.146593527398436
"801"	1	3	"p[3,6]"	0.0784168118664559
"802"	2	3	"p[3,6]"	0.112045469033939
"803"	3	3	"p[3,6]"	0.113627711252945
"804"	4	3	"p[3,6]"	0.0854569026955204
"805"	5	3	"p[3,6]"	0.139145463693326
"806"	6	3	"p[3,6]"	0.0430195986059722
"807"	7	3	"p[3,6]"	0.0508873432392492
"808"	8	3	"p[3,6]"	0.074465670450331
"809"	9	3	"p[3,6]"	0.0865759553975085
"810"	10	3	"p[3,6]"	0.0930951267928406
"811"	1	3	"p[3,7]"	0.0450033314814509
"812"	2	3	"p[3,7]"	0.0615029527393434
"813"	3	3	"p[3,7]"	0.113041927517401
"814"	4	3	"p[3,7]"	0.0499873907701423
"815"	5	3	"p[3,7]"	0.0737300704769411
"816"	6	3	"p[3,7]"	0.0659234764739956
"817"	7	3	"p[3,7]"	0.075241360327986
"818"	8	3	"p[3,7]"	0.0517847295312551
"819"	9	3	"p[3,7]"	0.0436095697002461
"820"	10	3	"p[3,7]"	0.0484123077890038
"821"	1	3	"p[3,8]"	0.0558106882765373
"822"	2	3	"p[3,8]"	0.039272437875938
"823"	3	3	"p[3,8]"	0.0456197509715418
"824"	4	3	"p[3,8]"	0.0593748423514268
"825"	5	3	"p[3,8]"	0.0339161743232982
"826"	6	3	"p[3,8]"	0.077031373157585
"827"	7	3	"p[3,8]"	0.0369071303280922
"828"	8	3	"p[3,8]"	0.103659568658572
"829"	9	3	"p[3,8]"	0.0278281077189685
"830"	10	3	"p[3,8]"	0.0712036185643343
"831"	1	3	"p[3,9]"	0.0941457608693698
"832"	2	3	"p[3,9]"	0.0703479361232763
"833"	3	3	"p[3,9]"	0.0821565312417211
"834"	4	3	"p[3,9]"	0.0684096321615009
"835"	5	3	"p[3,9]"	0.109184829493637
"836"	6	3	"p[3,9]"	0.102519377864351
"837"	7	3	"p[3,9]"	0.0663360102501199
"838"	8	3	"p[3,9]"	0.0338792102192441
"839"	9	3	"p[3,9]"	0.0129318515684151
"840"	10	3	"p[3,9]"	0.0429722315674143
"841"	1	3	"p[3,10]"	0.0501084485288588
"842"	2	3	"p[3,10]"	0.0680230193475978
"843"	3	3	"p[3,10]"	0.111452996797521
"844"	4	3	"p[3,10]"	0.0946664921208114
"845"	5	3	"p[3,10]"	0.0457491438899793
"846"	6	3	"p[3,10]"	0.0615448025588108
"847"	7	3	"p[3,10]"	0.0557271473900922
"848"	8	3	"p[3,10]"	0.0522070312330406
"849"	9	3	"p[3,10]"	0.0336244866499806
"850"	10	3	"p[3,10]"	0.0376722036839233
"851"	1	3	"p[3,11]"	0.061314380299268
"852"	2	3	"p[3,11]"	0.0559560718616399
"853"	3	3	"p[3,11]"	0.0406296144445452
"854"	4	3	"p[3,11]"	0.0333936356195551
"855"	5	3	"p[3,11]"	0.0572847961495549
"856"	6	3	"p[3,11]"	0.0343960861943271
"857"	7	3	"p[3,11]"	0.0782010442919473
"858"	8	3	"p[3,11]"	0.10206344592084
"859"	9	3	"p[3,11]"	0.0321680047889972
"860"	10	3	"p[3,11]"	0.0799825244749341
"861"	1	3	"p[3,12]"	0.0416122330177928
"862"	2	3	"p[3,12]"	0.0531134640086036
"863"	3	3	"p[3,12]"	0.054655204568372
"864"	4	3	"p[3,12]"	0.08896232393535
"865"	5	3	"p[3,12]"	0.0467184244230847
"866"	6	3	"p[3,12]"	0.0496720555916075
"867"	7	3	"p[3,12]"	0.0388761579889872
"868"	8	3	"p[3,12]"	0.0252480608987906
"869"	9	3	"p[3,12]"	0.0263101485312392
"870"	10	3	"p[3,12]"	0.048299202972375
"871"	1	3	"p[3,13]"	0.0792715677712286
"872"	2	3	"p[3,13]"	0.0965483008334645
"873"	3	3	"p[3,13]"	0.137262999549838
"874"	4	3	"p[3,13]"	0.156437687839747
"875"	5	3	"p[3,13]"	0.0964380173446958
"876"	6	3	"p[3,13]"	0.124713836108171
"877"	7	3	"p[3,13]"	0.17106028287478
"878"	8	3	"p[3,13]"	0.0874402070076664
"879"	9	3	"p[3,13]"	0.0944564279901969
"880"	10	3	"p[3,13]"	0.119496471495865
"881"	1	3	"p[4,1]"	0.0380106926007438
"882"	2	3	"p[4,1]"	0.0778030972946575
"883"	3	3	"p[4,1]"	0.0931367763188261
"884"	4	3	"p[4,1]"	0.108508327296713
"885"	5	3	"p[4,1]"	0.054547279524753
"886"	6	3	"p[4,1]"	0.0275435428154197
"887"	7	3	"p[4,1]"	0.054439807384257
"888"	8	3	"p[4,1]"	0.118065734992079
"889"	9	3	"p[4,1]"	0.115744932598545
"890"	10	3	"p[4,1]"	0.0528142835907689
"891"	1	3	"p[4,2]"	0.0615090045358229
"892"	2	3	"p[4,2]"	0.0495812507552559
"893"	3	3	"p[4,2]"	0.0594258854204916
"894"	4	3	"p[4,2]"	0.0561948638853313
"895"	5	3	"p[4,2]"	0.0548527149446658
"896"	6	3	"p[4,2]"	0.0722776560554556
"897"	7	3	"p[4,2]"	0.0659745609254549
"898"	8	3	"p[4,2]"	0.112091400229488
"899"	9	3	"p[4,2]"	0.026237620184511
"900"	10	3	"p[4,2]"	0.0229698562339275
"901"	1	3	"p[4,3]"	0.0730304001847834
"902"	2	3	"p[4,3]"	0.0472572595196276
"903"	3	3	"p[4,3]"	0.0813913502065359
"904"	4	3	"p[4,3]"	0.0834215877644171
"905"	5	3	"p[4,3]"	0.0430472552378235
"906"	6	3	"p[4,3]"	0.0484566872403082
"907"	7	3	"p[4,3]"	0.0572562234066268
"908"	8	3	"p[4,3]"	0.0692164303400592
"909"	9	3	"p[4,3]"	0.0596522433657693
"910"	10	3	"p[4,3]"	0.0365986647677373
"911"	1	3	"p[4,4]"	0.0522649616525249
"912"	2	3	"p[4,4]"	0.0806767773597843
"913"	3	3	"p[4,4]"	0.0703266212648943
"914"	4	3	"p[4,4]"	0.0650120357547515
"915"	5	3	"p[4,4]"	0.0350493488078357
"916"	6	3	"p[4,4]"	0.049924380539311
"917"	7	3	"p[4,4]"	0.0730040416012097
"918"	8	3	"p[4,4]"	0.032392873371426
"919"	9	3	"p[4,4]"	0.0592660154560137
"920"	10	3	"p[4,4]"	0.0464379901225923
"921"	1	3	"p[4,5]"	0.0886745565113811
"922"	2	3	"p[4,5]"	0.0659696490466052
"923"	3	3	"p[4,5]"	0.0773956456094958
"924"	4	3	"p[4,5]"	0.095699334074168
"925"	5	3	"p[4,5]"	0.089522695831492
"926"	6	3	"p[4,5]"	0.0899161438178134
"927"	7	3	"p[4,5]"	0.127937284708764
"928"	8	3	"p[4,5]"	0.0887276772100097
"929"	9	3	"p[4,5]"	0.103170843635521
"930"	10	3	"p[4,5]"	0.0817024766201491
"931"	1	3	"p[4,6]"	0.109134247174707
"932"	2	3	"p[4,6]"	0.159529784051101
"933"	3	3	"p[4,6]"	0.159998831367389
"934"	4	3	"p[4,6]"	0.140196824382604
"935"	5	3	"p[4,6]"	0.122896944923153
"936"	6	3	"p[4,6]"	0.182313532412596
"937"	7	3	"p[4,6]"	0.136633629706445
"938"	8	3	"p[4,6]"	0.147256946277458
"939"	9	3	"p[4,6]"	0.132243472264811
"940"	10	3	"p[4,6]"	0.150377011750908
"941"	1	3	"p[4,7]"	0.0656440111395158
"942"	2	3	"p[4,7]"	0.0548164966981264
"943"	3	3	"p[4,7]"	0.0762369419588963
"944"	4	3	"p[4,7]"	0.0721753948143582
"945"	5	3	"p[4,7]"	0.0444977268503878
"946"	6	3	"p[4,7]"	0.123147736366729
"947"	7	3	"p[4,7]"	0.138674738137839
"948"	8	3	"p[4,7]"	0.0922187039159414
"949"	9	3	"p[4,7]"	0.118115478787907
"950"	10	3	"p[4,7]"	0.072213237453865
"951"	1	3	"p[4,8]"	0.0744932198147597
"952"	2	3	"p[4,8]"	0.0406779424419676
"953"	3	3	"p[4,8]"	0.0698398009630771
"954"	4	3	"p[4,8]"	0.126719600371206
"955"	5	3	"p[4,8]"	0.0560767004350627
"956"	6	3	"p[4,8]"	0.0964521798997866
"957"	7	3	"p[4,8]"	0.0684855878272784
"958"	8	3	"p[4,8]"	0.0778539318274144
"959"	9	3	"p[4,8]"	0.060171673014072
"960"	10	3	"p[4,8]"	0.0880781056832315
"961"	1	3	"p[4,9]"	0.121495902674695
"962"	2	3	"p[4,9]"	0.176337245582983
"963"	3	3	"p[4,9]"	0.139758691564882
"964"	4	3	"p[4,9]"	0.144650998020551
"965"	5	3	"p[4,9]"	0.17660905611165
"966"	6	3	"p[4,9]"	0.142681960185923
"967"	7	3	"p[4,9]"	0.126973174950052
"968"	8	3	"p[4,9]"	0.199969355826701
"969"	9	3	"p[4,9]"	0.187847370975826
"970"	10	3	"p[4,9]"	0.120189339540916
"971"	1	3	"p[4,10]"	0.0489879175181186
"972"	2	3	"p[4,10]"	0.0747015632548465
"973"	3	3	"p[4,10]"	0.0706866388881719
"974"	4	3	"p[4,10]"	0.097186335826324
"975"	5	3	"p[4,10]"	0.109854413687685
"976"	6	3	"p[4,10]"	0.12075146750786
"977"	7	3	"p[4,10]"	0.0873530108103786
"978"	8	3	"p[4,10]"	0.11067943729566
"979"	9	3	"p[4,10]"	0.0906806133681483
"980"	10	3	"p[4,10]"	0.0449201577269304
"981"	1	3	"p[4,11]"	0.0227531653095566
"982"	2	3	"p[4,11]"	0.0677363465514807
"983"	3	3	"p[4,11]"	0.0502356082167008
"984"	4	3	"p[4,11]"	0.0695470065655295
"985"	5	3	"p[4,11]"	0.0383801323524217
"986"	6	3	"p[4,11]"	0.0337323819875462
"987"	7	3	"p[4,11]"	0.0599360892139566
"988"	8	3	"p[4,11]"	0.0726484916054526
"989"	9	3	"p[4,11]"	0.0662422701388972
"990"	10	3	"p[4,11]"	0.058689709706125
"991"	1	3	"p[4,12]"	0.0474895826358784
"992"	2	3	"p[4,12]"	0.0772013165731239
"993"	3	3	"p[4,12]"	0.0363280342343445
"994"	4	3	"p[4,12]"	0.0479537660314746
"995"	5	3	"p[4,12]"	0.093273814378249
"996"	6	3	"p[4,12]"	0.0650414988398205
"997"	7	3	"p[4,12]"	0.10286194575008
"998"	8	3	"p[4,12]"	0.0363962283162376
"999"	9	3	"p[4,12]"	0.0518756165499223
"1000"	10	3	"p[4,12]"	0.108216483925487
"1001"	1	3	"p[4,13]"	0.110545832557168
"1002"	2	3	"p[4,13]"	0.130342597327326
"1003"	3	3	"p[4,13]"	0.0418686249053073
"1004"	4	3	"p[4,13]"	0.0566597506025759
"1005"	5	3	"p[4,13]"	0.110028764361302
"1006"	6	3	"p[4,13]"	0.140949569524273
"1007"	7	3	"p[4,13]"	0.0677290374616974
"1008"	8	3	"p[4,13]"	0.0849281699516102
"1009"	9	3	"p[4,13]"	0.12805745979285
"1010"	10	3	"p[4,13]"	0.111846262310377
"1011"	1	3	"p[5,1]"	0.0951011584514151
"1012"	2	3	"p[5,1]"	0.118634964552849
"1013"	3	3	"p[5,1]"	0.0307684975243125
"1014"	4	3	"p[5,1]"	0.0658794861266409
"1015"	5	3	"p[5,1]"	0.108307833336294
"1016"	6	3	"p[5,1]"	0.10400218572055
"1017"	7	3	"p[5,1]"	0.0449717177741384
"1018"	8	3	"p[5,1]"	0.0545376153527247
"1019"	9	3	"p[5,1]"	0.0169538027508644
"1020"	10	3	"p[5,1]"	0.0347495429451837
"1021"	1	3	"p[5,2]"	0.117184200549604
"1022"	2	3	"p[5,2]"	0.0829173401898272
"1023"	3	3	"p[5,2]"	0.0603908926566124
"1024"	4	3	"p[5,2]"	0.0988327639900031
"1025"	5	3	"p[5,2]"	0.147021300259398
"1026"	6	3	"p[5,2]"	0.124978046513711
"1027"	7	3	"p[5,2]"	0.110424914291674
"1028"	8	3	"p[5,2]"	0.035518613978094
"1029"	9	3	"p[5,2]"	0.0299376826268943
"1030"	10	3	"p[5,2]"	0.0723434437291828
"1031"	1	3	"p[5,3]"	0.0684053060904206
"1032"	2	3	"p[5,3]"	0.0331006257214723
"1033"	3	3	"p[5,3]"	0.0434460327421067
"1034"	4	3	"p[5,3]"	0.0395010846969646
"1035"	5	3	"p[5,3]"	0.0355228437447021
"1036"	6	3	"p[5,3]"	0.0615701148250738
"1037"	7	3	"p[5,3]"	0.0332442046057725
"1038"	8	3	"p[5,3]"	0.0362593842439009
"1039"	9	3	"p[5,3]"	0.0314526409311408
"1040"	10	3	"p[5,3]"	0.0273551995307334
"1041"	1	3	"p[5,4]"	0.0586230558044984
"1042"	2	3	"p[5,4]"	0.0534886716026117
"1043"	3	3	"p[5,4]"	0.0620827926632072
"1044"	4	3	"p[5,4]"	0.0216824510730025
"1045"	5	3	"p[5,4]"	0.027830020562416
"1046"	6	3	"p[5,4]"	0.0488266388538696
"1047"	7	3	"p[5,4]"	0.059370482710724
"1048"	8	3	"p[5,4]"	0.0442276497484733
"1049"	9	3	"p[5,4]"	0.0582379713854394
"1050"	10	3	"p[5,4]"	0.0682106879473545
"1051"	1	3	"p[5,5]"	0.162065892656653
"1052"	2	3	"p[5,5]"	0.1413101960428
"1053"	3	3	"p[5,5]"	0.117263466913637
"1054"	4	3	"p[5,5]"	0.109412515582161
"1055"	5	3	"p[5,5]"	0.110475317634273
"1056"	6	3	"p[5,5]"	0.129501684703588
"1057"	7	3	"p[5,5]"	0.119046689929113
"1058"	8	3	"p[5,5]"	0.154708888414556
"1059"	9	3	"p[5,5]"	0.126546095901853
"1060"	10	3	"p[5,5]"	0.140742760040691
"1061"	1	3	"p[5,6]"	0.0344539272136538
"1062"	2	3	"p[5,6]"	0.0486158342581295
"1063"	3	3	"p[5,6]"	0.0446065889660246
"1064"	4	3	"p[5,6]"	0.0827661479785366
"1065"	5	3	"p[5,6]"	0.0729890741444965
"1066"	6	3	"p[5,6]"	0.0937056011783599
"1067"	7	3	"p[5,6]"	0.104967437638787
"1068"	8	3	"p[5,6]"	0.0431466983642901
"1069"	9	3	"p[5,6]"	0.118903333715706
